371;кибалко_S
342;голяндин_S
321;клевчень_S
318;гажев_S
314;гоник_S
304;мосалев_S
301;харченков_S
299;щуплов_S
298;соколовер_S
293;цапелик_S
280;мельков_S
278;иванюк_S, убоженко_S
278;иванюк_S, убоженко_S
277;франюк_S
276;братерский_A, сливяк_S
276;братерский_A, сливяк_S
275;аркуша_S
274;рудиковский_S
273;баричев_S
272;костьев_S
